timestamp,precipitacao,velocidade_vento,temperatura,umidade,pressao,nivel_rio,vazao,precip_24h,nivel_rio_ma_48h
2022-01-01 22:00:00,0.0,1.0999999999999996,1.0609756097560974,-0.84,-1.4736842105263173,-0.689740420271941,-0.5553413035094483,0.0,-0.8097292497479867
2022-01-01 23:00:00,0.0,0.3,0.8292682926829268,-0.56,-1.2763157894736863,-0.7317676143386902,-0.5622830698033165,0.0,-0.8107021625002635
2022-01-02 00:00:00,0.0,1.0999999999999996,0.6585365853658534,-0.2,-1.171052631578941,-0.7255871446229918,-0.5900501349787889,0.0,-0.8113273689462991
2022-01-02 01:00:00,0.0,0.7999999999999999,0.5121951219512194,0.0,-1.0526315789473653,-0.7737948084054393,-0.5915927497107596,0.0,-0.8139285322342338
2022-01-02 02:00:00,0.0,0.6,0.4024390243902439,0.16,-1.1842105263157858,-0.674907292954265,-0.5684535287311993,0.0,-0.8123388940036748
2022-01-02 03:00:00,0.0,0.10000000000000009,0.3536585365853656,0.2,-1.1842105263157858,-0.6563658838071698,-0.5869649055148476,0.0,-0.8101399264876414
2022-01-02 04:00:00,0.0,-0.5000000000000001,0.3292682926829267,0.24,-1.197368421052631,-0.7181705809641538,-0.5638256845352873,0.0,-0.8104191057490812
2022-01-02 05:00:00,0.0,0.19999999999999993,0.2926829268292681,0.36,-1.2499999999999962,-0.7095179233621758,-0.5738526802930967,0.0,-0.8103648208926901
2022-01-02 06:00:00,0.0,-0.6,0.2560975609756095,0.24,-1.2631578947368414,-0.689740420271941,-0.5831083686849209,0.0,-0.8096175910952695
2022-01-02 07:00:00,0.0,-0.10000000000000009,0.2073170731707316,0.4,-1.3026315789473615,-0.7404202719406677,-0.5777092171230234,0.0,-0.8106459388990014
2022-01-02 08:00:00,0.0,0.0,0.23170731707317052,0.32,-1.3157894736842066,-0.7478368355995058,-0.5939066718087156,0.0,-0.8118573019443783
2022-01-02 09:00:00,0.0,-0.20000000000000004,0.2682926829268292,0.12,-1.3026315789473615,-0.8059332509270709,-0.5777092171230234,0.0,-0.8148627089936674
2022-01-02 10:00:00,0.0,0.0,0.6707317073170731,-0.48,-1.197368421052631,-0.728059332509271,-0.5800231392209795,0.0,-0.8152675189227558
2022-01-02 11:00:00,0.0,-0.39999999999999997,0.9634146341463412,-0.68,-1.1052631578947305,-0.7268232385661314,-0.5684535287311993,0.0,-0.8156123570104973
2022-01-02 12:00:00,0.0,-0.6,1.414634146341463,-1.28,-1.1184210526315757,-0.7836835599505565,-0.5684535287311993,0.0,-0.8176161458987256
2022-01-02 13:00:00,0.0,-0.10000000000000009,1.4878048780487803,-1.4,-1.1447368421052657,-0.7342398022249694,-0.5622830698033165,0.0,-0.8180940864977909
2022-01-02 14:00:00,0.0,0.0,1.74390243902439,-1.44,-1.1578947368421109,-0.6959208899876393,-0.5738526802930967,0.0,-0.8174749440061586
2022-01-02 15:00:00,0.0,0.6999999999999998,1.9146341463414631,-1.4,-1.1184210526315757,-0.7156983930778742,-0.56999614346317,0.0,-0.8174265052112251
2022-01-02 16:00:00,0.0,0.3,2.0121951219512186,-1.48,-1.2763157894736863,-0.7503090234857853,-0.5823370613189355,0.0,-0.8183019478220982
2022-01-02 17:00:00,0.0,0.4000000000000001,1.8170731707317074,-1.24,-1.3157894736842066,-0.6576019777503094,-0.5792518318549942,0.0,-0.8167261197783583
2022-01-02 18:00:00,0.0,1.9,1.3048780487804876,-0.88,-1.4473684210526272,-0.7552533992583441,-0.567682221365214,0.0,-0.8177026546202153
2022-01-02 19:00:00,0.6,2.5,0.6341463414634144,-0.04,-0.6842105263157934,-0.6254635352286778,-0.5376012340917855,0.4285714285714286,-0.8154147225333331
2022-01-02 20:00:00,12.0,1.9,0.3658536585365853,0.4,-1.1052631578947305,0.5747836835599507,0.5661396066332433,9.0,-0.7841121473433179
2022-01-02 21:00:00,0.0,0.10000000000000009,0.47560975609756073,0.16,-0.9473684210526347,0.545117428924598,0.5784805244890087,9.0,-0.7548745709512817
2022-01-02 22:00:00,0.0,0.4000000000000001,0.4390243902439021,0.2,-0.9473684210526347,0.4672435105067988,0.554569996143463,9.0,-0.7286898719612153
2022-01-02 23:00:00,0.0,-0.20000000000000004,0.4146341463414632,0.16,-0.9342105263157897,0.4907292954264524,0.5306594677979172,9.0,-0.7030620778837438
2022-01-03 00:00:00,0.0,0.4000000000000001,0.42682926829268286,0.24,-1.03947368421052,0.47095179233621726,0.5198611646741226,9.0,-0.6755406250658869
2022-01-03 01:00:00,0.0,-0.7999999999999999,0.4146341463414632,0.28,-0.8552631578947343,0.4932014833127316,0.5036637099884301,9.0,-0.648637631861915
2022-01-03 02:00:00,0.0,-0.9,0.39024390243902424,0.32,-0.9210526315789446,0.4524103831891221,0.47743925954492855,9.0,-0.6223812100724585
2022-01-03 03:00:00,0.0,-0.20000000000000004,0.4146341463414632,0.32,-0.9210526315789446,0.4820766378244748,0.46972618588507514,9.0,-0.5947754218527083
2022-01-03 04:00:00,0.0,-0.3,0.4512195121951218,0.2,-0.8815789473684243,0.45611866501854126,0.46047049749325086,9.0,-0.5686876708670383
2022-01-03 05:00:00,0.0,-0.10000000000000009,0.4878048780487804,-0.04,-0.9605263157894798,0.4338689740420269,0.4211338218279983,9.0,-0.5433027148971458
